TRACK_ID,bpm,beats_count,beats_loudness_mean,bpm_histogram_first_peak_bpm,bpm_histogram_first_peak_spread,bpm_histogram_first_peak_weight,onset_rate,danceability,beat_interval_mean,beat_interval_std
track_1196185,99.85765838623048,325.0,0.3136634099614432,99.0,0.4656862616539001,0.3364197611808777,2.6477293968200684,0.9974741339683532,0.5914638450852147,0.0527597900480611
track_1160157,99.95573425292967,398.0,0.1071429881897817,99.0,0.3550913333892822,0.6221662759780884,3.433333396911621,0.8974478244781494,0.6021688520457943,0.0148548453516391
track_1164968,128.03314208984375,511.0,0.1963306921270306,129.0,0.3984221220016479,0.5980392098426819,3.912499904632568,1.0517553091049194,0.4689064815932629,0.0066857059604991
track_741321,94.45370483398438,291.0,0.2857665399028832,94.0,0.3125000596046448,0.682758629322052,4.868466854095459,1.18815279006958,0.6350257308318698,0.0065144097543191
track_81020,120.03533172607422,478.0,0.1474676541156022,120.0,0.313725471496582,0.6603773832321167,3.2791666984558105,1.2697839736938477,0.5011275161987081,0.010541498302678
track_1158178,99.95101165771484,229.0,0.1763331061885241,99.0,0.3201754093170166,0.6798245310783386,2.5579710006713867,1.270087480545044,0.6003580383564296,0.0061937983843337
track_1145836,118.6241683959961,144.0,0.0889546991223868,117.0,0.4943820238113403,0.3146853148937225,3.243300676345825,1.270760416984558,0.5097023382053508,0.035680556381459
track_661313,111.07283782958984,463.0,0.0111384861023982,112.0,0.7120000123977661,0.0779220759868621,2.429166555404663,0.88273686170578,0.5169957846532136,0.0828785246572023
track_1222347,152.8394775390625,607.0,0.074295812435264,152.0,0.0881670713424682,0.6485148668289185,4.879166603088379,1.277457356452942,0.3945667908431673,0.0099697357920059
track_1137272,86.96316528320312,117.0,0.0791041135573918,88.0,0.4336283206939697,0.5517241358757019,3.5852315425872803,1.2386175394058228,0.6916944019753357,0.0124921732587672
track_1399581,140.0130615234375,515.0,0.2060803439739404,140.0,0.1767554283142089,0.661478579044342,4.691666603088379,1.0595232248306274,0.46530257513319,0.0833485511806966
track_271744,178.2058868408203,128.0,0.0172988788509371,178.0,0.0,0.2283464521169662,2.7576723098754883,0.8921219110488892,0.3557955214357751,0.0246189135228246
track_976782,120.00338745117188,397.0,0.2918208521378708,120.0,0.2871794700622558,0.7020202279090881,4.3941144943237305,1.635565996170044,0.5005776529962366,0.0075317954862676
track_1113991,95.5320281982422,451.0,0.0289008613918988,96.0,0.6535432934761047,0.0977777764201164,0.4166666567325592,0.7393261790275574,0.5315305533674028,0.1034217211835941
track_245387,125.28274536132812,499.0,0.1156943518321266,126.0,0.5454545021057129,0.4317269027233124,4.004166603088379,1.2373019456863403,0.4799722960914473,0.009010932086869
track_1243735,126.0138931274414,392.0,0.1380739703547322,126.0,0.6194225549697876,0.3708439767360687,2.678906440734864,1.031283259391785,0.4763356919788643,0.0098367281258703
track_914765,107.19825744628906,237.0,0.0784359104662572,108.0,0.4660193920135498,0.4661017060279846,4.446669578552246,1.244956374168396,0.5634774222212323,0.0162218124767986
track_135244,107.21002197265624,421.0,0.0231570937229405,108.0,0.6705882549285889,0.2000000029802322,2.379166603088379,0.88157057762146,0.568336039355823,0.0240819326624354
track_1332180,105.9510269165039,345.0,0.3119823907247647,105.0,0.58441561460495,0.3720930218696594,3.249645709991455,1.0495315790176392,0.5705763699356899,0.0235775486392232
track_498810,161.51519775390625,599.0,0.2036570183978283,161.0,0.3532817959785461,0.5602006912231445,3.586146116256714,1.027171969413757,0.3798675821178334,0.0146089968978192
track_1083510,88.5474624633789,305.0,0.0836592749972802,88.0,0.491891860961914,0.3092105388641357,2.2732722759246826,1.055063247680664,0.5997469972230887,0.1391866275426907
track_1109965,117.79466247558594,305.0,0.1337196278040692,117.0,0.1956521272659301,0.7302631735801697,4.118512153625488,1.2705782651901243,0.5123284382647589,0.0178424803283789
track_946828,125.03468322753906,499.0,0.5144307814562691,126.0,0.4085365533828735,0.5843373537063599,4.787499904632568,1.2095903158187866,0.4804152457350229,0.0081145420469244
track_1124249,99.9913330078125,399.0,0.0911564495708305,99.0,0.3115577697753906,0.6884422302246094,3.804166555404663,1.1666828393936155,0.6001016362827627,0.0053768682823124
track_704838,161.51303100585938,637.0,0.2058889340170972,161.0,0.3247422575950622,0.6179245710372925,4.75,1.1287719011306765,0.3762107252512338,0.0095593942754422
track_1227396,89.99576568603516,359.0,0.2514428575004355,91.0,0.4357541799545288,0.5642458200454712,5.245833396911621,1.7519291639328003,0.6667629262255557,0.0066015975887355
track_1080900,161.5147705078125,571.0,0.2212896391051297,161.0,0.3090909123420715,0.6000000238418579,4.858333110809326,1.0696086883544922,0.4184072791484364,0.1187830232397686
track_742888,150.08262634277344,262.0,0.1605403936415512,152.0,0.453441321849823,0.517241358757019,3.726777076721192,1.2258108854293823,0.4058154033518386,0.0304507165483981
track_1165508,129.69435119628906,230.0,0.1386988084724536,129.0,0.3090909123420715,0.663755476474762,3.091096878051758,1.10594642162323,0.4632837057894494,0.0077441043717912
track_1236047,86.09285736083984,339.0,0.3151223979718323,86.0,0.0733944773674011,0.8964496850967407,3.24621319770813,1.128933310508728,0.6947781295466,0.0152957962383599
track_998079,150.8748779296875,598.0,0.1609766767857274,152.0,0.3697478771209717,0.5025125741958618,3.829166650772095,1.270214557647705,0.4006317244402727,0.0109723163748593
track_1228623,129.74606323242188,450.0,0.1175982524040401,129.0,0.3072916865348816,0.5924276113510132,2.3609819412231445,0.9445968866348268,0.5097529882843086,0.1381426155494069
track_1374954,119.95360565185548,83.0,0.1994973367280028,120.0,0.46875,0.4146341383457184,1.3196943998336792,0.9456883072853088,0.5204667667063271,0.0416953276677693
track_1248561,120.01504516601562,397.0,0.2130469510845294,120.0,0.2239185571670532,0.7702020406723022,3.860298156738281,1.8590166568756104,0.5001965064292002,0.0058993263778565
track_15169,135.4736785888672,329.0,0.3216925329358195,136.0,0.298969030380249,0.6219512224197388,3.103846788406372,1.1439063549041748,0.44578065505115,0.0144270830749936
track_205736,119.9935531616211,441.0,0.1016006468716633,120.0,0.195121943950653,0.75,4.822222232818604,1.4234204292297363,0.5082531346516176,0.0317381222870007
track_1190958,120.0456771850586,195.0,0.0939169146568748,120.0,0.3544973731040954,0.6288659572601318,4.234096527099609,1.29745352268219,0.5007251587110696,0.0085730208011002
track_1179410,99.86195373535156,337.0,0.3097614585576454,99.0,0.3900928497314453,0.586309552192688,1.7538272142410278,1.0115410089492798,0.6042716751495997,0.0211707568848352
track_113791,135.0821533203125,536.0,0.1498777093717447,136.0,0.3295238018035888,0.6579439043998718,4.437522888183594,1.4345746040344238,0.4439134372729007,0.0104125126473122
track_296237,79.98117065429688,319.0,0.2598093461478767,80.0,0.0283018946647644,0.9716981053352356,4.295833110809326,1.2321830987930298,0.7502308600353744,0.0064103710498111
track_1023486,104.93545532226562,307.0,0.076372631130587,105.0,0.366906464099884,0.5751634240150452,3.9410574436187744,1.0660514831542969,0.5644497861659604,0.0318731587922821
track_938052,103.97265625,379.0,0.0928599456584477,103.0,0.4186746478080749,0.5105820298194885,4.569242000579834,1.1427308320999146,0.5764138570853642,0.0127826028932569
track_272910,120.35875701904295,136.0,0.0032463745742518,120.0,0.6190476417541504,0.118518516421318,2.43487548828125,0.8676573038101196,0.5002610414116471,0.061701273072321
track_129978,93.00041198730467,289.0,0.2789833584931682,92.0,0.4355400800704956,0.5625,4.575363159179688,1.12456476688385,0.645119670778513,0.0066592555788322
track_136840,163.43934631347656,630.0,0.1112482783162877,161.0,0.4025558829307556,0.2972972989082336,3.320833444595337,1.1148580312728882,0.3800283202306265,0.0245179153589042
track_1067291,120.07974243164062,479.0,0.4241290431973254,120.0,0.5756930112838745,0.4163179993629455,3.470833301544189,0.9770343899726868,0.5002248527864033,0.0095505479381433
track_88554,123.4086456298828,521.0,0.0857129339638163,123.0,0.5514705181121826,0.1173076927661895,3.4166667461395264,0.9670141339302064,0.4592415815362563,0.069868656688081
track_1159696,154.63099670410156,437.0,0.3899361256183417,157.0,0.1851851940155029,0.2018348574638366,3.5460190773010254,1.1319193840026855,0.4699111743531096,0.088873575997237
track_1268732,99.83507537841795,350.0,0.0091157732216621,99.0,0.3417721390724182,0.2979942858219147,1.4892820119857788,0.8559677600860596,0.5329944286442077,0.0743403625881578
track_1129657,104.70770263671876,369.0,0.1919538018154696,103.0,0.512295126914978,0.323369562625885,4.235294342041016,1.1342718601226809,0.5739682469031085,0.0173996621574689
track_402576,102.94559478759766,333.0,0.1800900335689724,103.0,0.2048192620277404,0.7951807379722595,4.437545776367188,1.0608482360839844,0.5828768113650471,0.0051788950507229
track_1416534,151.71389770507812,534.0,0.0034089761862698,152.0,0.2346153855323791,0.3733583390712738,2.25,1.3364708423614502,0.4488900811542489,0.0678518892314799
track_1126082,128.01185607910156,511.0,0.7785316817486081,129.0,0.4011857509613037,0.5941176414489746,4.7208333015441895,1.85953426361084,0.4688837362270729,0.0063987665929876
track_1317901,133.04937744140625,365.0,0.3241168822977113,133.0,0.4350282549858093,0.5494505763053894,3.6474063396453857,1.16659414768219,0.4515451859314363,0.0087088738710367
track_1078474,139.92103576660156,577.0,0.2216677151013681,140.0,0.1985645890235901,0.5815972089767456,3.875,1.0089693069458008,0.415298564825207,0.0244076319282387
track_1103452,140.210693359375,215.0,0.0418126498456743,140.0,0.625,0.0560747645795345,1.0948275327682495,0.8165473341941833,0.5338961874770227,0.1399893267451809
track_1332223,86.04141998291016,191.0,0.0426632569688959,86.0,0.4062500596046448,0.5,2.428934097290039,0.9866921305656432,0.6981873932637667,0.023680466943304
track_1417903,90.03619384765625,371.0,0.3480707433676714,91.0,0.4234234094619751,0.5189189314842224,4.2166666984558105,1.0856043100357056,0.6447930094358083,0.0727901291561462
track_913291,113.43931579589844,329.0,0.2740097618497747,112.0,0.4434250593185425,0.5548780560493469,4.009101390838623,1.5843905210494995,0.5289265063659447,0.0059065229924552
track_1150099,151.624755859375,535.0,0.0106976605288534,152.0,0.3658536076545715,0.1947565525770187,1.7666666507720947,0.8856307864189148,0.4472667646876881,0.0742537615009563
track_919356,139.87994384765625,464.0,0.2459761967011387,140.0,0.1879194974899292,0.7840172648429871,2.3953006267547607,0.9833263754844666,0.4298700701212007,0.0067756476336591
track_1372874,117.87242126464844,236.0,0.0190151994580471,117.0,0.4791666269302368,0.3191489279270172,3.611142158508301,0.9809193015098572,0.5024402958281496,0.016436724050018
track_166583,132.65931701660156,509.0,0.1095025866850284,133.0,0.6055555939674377,0.2795275449752807,4.22179651260376,0.9310996532440186,0.4544346245724385,0.0193823160051234
track_1051952,109.93995666503906,456.0,0.4908327861200539,110.0,0.3306232690811157,0.5428571701049805,3.3916666507720947,1.0972412824630735,0.5257150809843462,0.0476116678640107
track_1165995,129.79891967773438,433.0,0.1044726821644567,129.0,0.2601431608200073,0.7175925970077515,4.1288838386535645,0.9435951709747314,0.4618997179937583,0.0066323364482938
track_903596,139.4152069091797,266.0,0.0073476425977489,140.0,0.2369942665100097,0.498113214969635,1.7416666746139526,0.8253728747367859,0.448802272216329,0.0304405434450073
track_1164567,105.6300277709961,78.0,0.3185301418375189,105.0,0.4848484992980957,0.4415584504604339,3.844444513320923,1.0587137937545776,0.5682857655859613,0.0156431710978536
track_293161,132.1852569580078,512.0,0.282127001974537,133.0,0.604651153087616,0.3326810300350189,2.9233806133270264,1.3900948762893677,0.4581737591795725,0.0144451530373562
track_1123291,120.36212921142578,312.0,0.0116422475150169,120.0,0.5985915660858154,0.183279737830162,0.8400416970252991,0.833162784576416,0.516401318300192,0.0549531967154767
track_1040015,139.99160766601562,391.0,0.0866050421743897,140.0,0.3512820601463318,0.6487179398536682,3.75,1.230422019958496,0.4287058366414828,0.0068264150437232
track_425766,135.53976440429688,530.0,0.135338957717692,136.0,0.1502242684364318,0.7164461016654968,5.103880405426025,1.113980412483215,0.4385235470161546,0.0252659277685279
track_1115634,120.21942901611328,67.0,0.0440702545263415,120.0,0.5245901346206665,0.439393937587738,0.5294148921966553,0.7626324892044067,0.5002844622640898,0.0102511245375778
track_858536,122.91424560546876,357.0,0.0187430033396512,123.0,0.4333333373069763,0.1432584226131439,2.5615122318267822,0.8599945902824402,0.5322326574097859,0.0571399813612739
track_1251313,130.00921630859375,516.0,0.2679825873841149,129.0,0.2641129493713379,0.708737850189209,2.566666603088379,1.103789448738098,0.4639707562992873,0.0175164680063583
track_957457,115.80477905273438,210.0,0.0684860955889913,115.0,0.5230768918991089,0.4449760913848877,5.111986637115479,1.2178878784179688,0.5211713174313449,0.017492809039372
track_77441,172.26553344726562,652.0,0.1661418108908673,172.0,0.0,0.4700460731983185,5.375,1.6203525066375732,0.3661155377481756,0.0742634473406283
track_1348657,129.94984436035156,513.0,0.17742959150137,129.0,0.3194444179534912,0.669921875,4.438019275665283,1.294235110282898,0.4617913782130927,0.0068295770643685
track_1374304,143.36026000976562,222.0,0.0192338171113869,144.0,0.4615384936332702,0.1583710461854934,4.465177059173584,0.9460409879684448,0.4777952079319846,0.0764345870120988
track_277804,103.71937561035156,392.0,0.2150119797694548,103.0,0.5232876539230347,0.4450127780437469,3.264120578765869,1.2523208856582642,0.5787172645254208,0.0111217593710992
track_1105052,172.26577758789062,586.0,0.1438107466549215,172.0,0.0,0.410256415605545,3.449812412261963,1.0197855234146118,0.3499862376441303,0.0137341967547714
track_1222001,110.04696655273438,314.0,0.346984247247725,110.0,0.6082473993301392,0.3642172515392303,3.5354857444763184,1.236618995666504,0.5431095472159096,0.014903795331951
track_1077278,108.6759262084961,286.0,0.268630092750434,108.0,0.5617977380752563,0.410526305437088,3.475796937942505,1.0925865173339844,0.5529200662646377,0.0130997530454719
track_890461,154.93113708496094,613.0,0.090744640570298,157.0,0.0145772695541381,0.5522875785827637,1.2958333492279053,1.0900108814239502,0.3910020128184673,0.0126936358953656
track_470753,90.03179931640625,260.0,0.0568627983291806,89.0,0.5397489666938782,0.4247104227542877,2.2865874767303467,0.9602085947990416,0.6682684962353651,0.017311349648852
track_965601,163.95310974121094,483.0,0.0962266729779041,167.0,0.0,0.3547717928886413,2.782501697540283,1.1524217128753662,0.3824307141338641,0.0464677394689764
track_1159669,108.07949829101562,444.0,0.3032352509110563,108.0,0.4892966151237488,0.3769751787185669,3.6458332538604736,1.08025860786438,0.5390908101880524,0.0471898359061475
track_1095024,129.98817443847656,431.0,0.5987067460315019,129.0,0.2517482042312622,0.7465116381645203,4.358410358428955,1.2457948923110962,0.4615910779598147,0.0052175843102385
track_764605,128.25283813476562,296.0,0.163752567702217,129.0,0.3003663420677185,0.6474575996398926,4.562162399291992,1.5107228755950928,0.4668391413607839,0.0143547995562596
track_1365242,163.425537109375,456.0,0.1645731272906999,161.0,0.1263538002967834,0.5318681597709656,2.910034418106079,1.0815742015838623,0.3732799147511577,0.0278307823882254
track_1170403,80.48933410644531,229.0,0.0189007102205899,80.0,0.4196428656578064,0.2850877046585083,0.2451612949371338,1.0260249376296997,0.6735314360836095,0.0862424066883081
track_154635,161.54925537109375,526.0,0.0411673432182101,161.0,0.2205323576927185,0.3904761672019958,2.3499999046325684,1.0410186052322388,0.4547572726862771,0.1036000804245525
track_1225501,156.27394104003906,542.0,0.143006494183166,157.0,0.2932489514350891,0.6192236542701721,3.410176992416382,1.2519551515579224,0.3804896452951343,0.0080025691160374
track_278336,59.99457931518555,194.0,0.0048623918649307,60.0,0.0091743469238281,0.5595855116844177,1.375,0.8540719151496887,0.8211201812319188,0.2137843283283718
track_571484,88.95933532714844,280.0,0.3248090591442509,89.0,0.0465949177742004,0.9534050226211548,3.915567398071289,1.5602498054504397,0.6745022024732337,0.0051258277821099
track_1118601,106.50540924072266,87.0,0.0088093113947001,108.0,0.455696165561676,0.5,4.526877880096436,0.9189470410346984,0.5651088842125827,0.0111192931292271
track_1093649,110.03594207763672,440.0,0.1089048993202265,110.0,0.1807780265808105,0.8154897689819336,5.304166793823242,2.446821451187134,0.545245768947862,0.0052978985160895
track_1134585,120.36522674560548,487.0,0.0198615209074375,120.0,0.5560747385025024,0.1954732537269592,2.345833301544189,0.8856205940246582,0.4921101389966384,0.0463540584881896
track_716963,89.81157684326172,301.0,0.0537134405282748,91.0,0.4564459919929504,0.5199999809265137,3.47029709815979,0.9766411185264589,0.6686959809064865,0.0092923152109424
track_150962,104.3285903930664,181.0,0.0728841119817182,103.0,0.5490196347236633,0.2555555701255798,2.692730665206909,1.0988935232162476,0.5745648870865504,0.0280003556112539
track_1078367,129.22256469726562,263.0,0.0537375030660824,129.0,0.6062991619110107,0.1908396929502487,2.960277318954468,1.1757385730743408,0.4637787014473485,0.0314719910653646
track_1153116,86.03995513916016,344.0,0.2546329290097103,86.0,0.0945121645927429,0.8658891916275024,3.724999904632568,1.1973565816879272,0.6963616899776737,0.0214322663934996
track_6719,123.41793060302734,389.0,0.0806115261512965,123.0,0.4436859488487243,0.4201031029224396,2.2607781887054443,0.964127004146576,0.4870504959649646,0.0206549818380147
track_1315940,162.87388610839844,636.0,0.1343789042827277,161.0,0.3419811129570007,0.4393700659275055,3.262500047683716,1.1827833652496338,0.376602055425719,0.0164337315745388
track_188505,99.95354461669922,398.0,0.2462162297598119,99.0,0.3753213286399841,0.6120907068252563,5.233333110809326,1.197055101394653,0.601379286882559,0.0103888944177813
track_1054172,129.96788024902344,154.0,0.2106896250548008,129.0,0.2611939907073974,0.6470588445663452,3.2067971229553223,0.9672174453735352,0.4518785178661346,0.0325558411283627
track_768437,156.50914001464844,480.0,0.1280249708622254,157.0,0.2828947305679321,0.6826722621917725,3.94485116004944,1.317290425300598,0.3797844185460833,0.0056199377217142
track_941153,110.46257019042967,363.0,0.1426132652479642,112.0,0.6428571343421936,0.2762430906295776,4.472362041473389,0.8299922347068787,0.5467272817429917,0.0185888240540776
track_1095021,161.78775024414062,638.0,0.2183213953556546,161.0,0.2518247961997986,0.6436420679092407,4.962500095367432,1.194194197654724,0.3754560834197459,0.0095693041126012
track_1111986,99.9754409790039,398.0,0.1229247864995737,99.0,0.3133159279823303,0.6624685525894165,4.354166507720947,1.3025529384613037,0.6012330555195172,0.0143534667811628
track_415498,93.11048126220705,371.0,0.1616409830399637,92.0,0.5437158346176147,0.4513513445854187,3.566666603088379,1.367154598236084,0.6449812887488184,0.0128239035113156
track_1374256,161.8572998046875,517.0,0.060946529057597,161.0,0.4054054617881775,0.3410852551460266,2.4208662509918213,0.9957677125930786,0.458774089235668,0.1367124357491277
track_1060333,132.84823608398438,473.0,0.0898009861331695,133.0,0.5308057069778442,0.2097457647323608,3.0123653411865234,0.8698887825012207,0.4696137250353724,0.0615937481292296
track_1289378,140.00192260742188,544.0,0.4237495110660876,140.0,0.2703251838684082,0.6611418128013611,2.28388786315918,1.1658594608306885,0.4240100397479688,0.0187184053227098
track_988503,120.76217651367188,146.0,0.0374679712797835,120.0,0.4565216898918152,0.1724137961864471,0.7584434151649475,0.8231943249702454,0.5086771393644398,0.1013968594084554
track_1041677,178.2057647705078,343.0,0.0763413357237352,178.0,0.0,0.3508771955966949,3.706897258758545,1.3094269037246704,0.3368930143919604,0.0165849801620637
