TRACK_ID,logmel_path,accordion,acousticbassguitar,acousticguitar,bass,beat,bell,bongo,brass,cello,clarinet,classicalguitar,computer,doublebass,drummachine,drums,electricguitar,electricpiano,flute,guitar,harmonica,harp,horn,keyboard,oboe,orchestra,organ,pad,percussion,piano,pipeorgan,rhodes,sampler,saxophone,strings,synthesizer,trombone,trumpet,ukulele,viola,violin,voice,bpm,beats_count,beats_loudness_mean,bpm_histogram_first_peak_bpm,bpm_histogram_first_peak_spread,bpm_histogram_first_peak_weight,onset_rate,danceability,beat_interval_mean,beat_interval_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_contrast_mean,spectral_flatness_mean,spectral_rolloff_mean,hnr_mean_db,inharmonicity_mean,mfcc_01_mean,mfcc_02_mean,mfcc_03_mean,mfcc_04_mean,mfcc_05_mean,mfcc_06_mean,mfcc_07_mean,mfcc_08_mean,mfcc_09_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_01_std,mfcc_02_std,mfcc_03_std,mfcc_04_std,mfcc_05_std,mfcc_06_std,mfcc_07_std,mfcc_08_std,mfcc_09_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,tonal_concentration_mean,tonal_concentration_std,chroma_entropy_mean,chroma_entropy_std,chroma_flux_mean,chroma_flux_std,tonnetz_movement_mean,tonnetz_movement_std,valid_tonal_ratio,tonnetz_01_mean,tonnetz_02_mean,tonnetz_03_mean,classical,electronic,folk,hiphop,jazz,rock
track_0131632,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/32/131632.npy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.95841979980467,413.0,0.0943116621446858,105.0,0.2549999952316284,0.7233009934425354,4.285612106323242,1.0011273622512815,0.5735948554520468,0.013307817272519,1699.2693732535918,749.7053151228332,2440.600329135985,578.7550387413828,26.448513030526463,1.3787059268074883e-06,3977.89183986244,6.003009342053218,0.0125651486118674,-253.1835294722952,82.97041316518425,23.655397640987715,35.69167866822292,12.03517624388512,-7.7330456636846066,-3.3606125880927635,-10.70921868911147,-4.461869860104885,-8.176953420433854,-8.584603996312097,0.5827365156156531,-1.841734788377835,77.74789366233867,30.528534024942395,27.495250859266463,11.485935211169188,13.130019190123605,12.878555184130946,12.048698032808383,14.415377536646789,13.567134270952382,11.902547903668864,12.074970257160158,12.947977315180772,14.404972027627236,0.2362250813287162,0.1007753966233722,0.916913005961911,0.0699506209634507,0.0536449926743324,0.0400824603084931,0.0779383295114518,0.0659096391622383,1.0,0.1249192026511945,0.0658063600054514,-0.029222410460106,0,0,0,0,0,1
track_0802326,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/26/802326.npy,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.10343170166016,380.0,0.1180200195138336,96.0,0.4290220737457275,0.4775725603103637,4.754166603088379,1.1459558010101318,0.6307679045168895,0.0275477538296492,1967.599384842208,1105.4635234828384,2170.893800506563,687.8309177591328,22.76216260453372,1.8406648021317257e-05,4002.5810052735887,-0.0717920360660929,0.0140760153538933,-141.57141778835214,110.70163134948838,2.0382527231264733,32.03483214550154,7.042959333630639,5.608353529305662,-4.639569112912452,-0.9870878833471496,-10.421247797518618,-5.661748194236282,-6.292096820303842,-1.0972451253526705,-7.798354819690378,94.13579493041529,42.9035277393291,29.260179778985133,20.464470921771444,16.42488394036148,14.759435424738223,13.383702475562636,10.758326206887192,10.617889217879744,11.458392651716927,10.44589004088314,8.777917982365253,9.394843268074142,0.2051774746526969,0.0975848680860057,0.9388146776776533,0.0726206430760843,0.0447467339495092,0.0264105138998142,0.0660443629333419,0.0450939485509881,0.9996000533262231,0.1026292018096895,-0.0259227324535269,-0.0100406540388699,0,0,0,1,0,0
track_0625206,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/06/625206.npy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,119.9822235107422,467.0,0.0905936408405684,120.0,0.4583333134651184,0.5021459460258484,4.788547039031982,1.2360435724258425,0.5034145806224561,0.0156563066556986,2296.1262204556374,874.2258556279003,2684.083827982569,554.7602975396451,23.76490386479012,6.0768098770771874e-05,5401.923375620907,0.2761190394981879,0.0176207157260913,-140.5135377230468,94.22599620087212,25.66988023780565,16.234141208794608,-1.0194921187754895,6.721515192136078,-4.188182830290679,2.6144518909797214,-2.9257283332849924,3.531728494453787,-4.194852686865941,1.852208999777772,-4.54383282730092,86.93192649711825,30.60445081409896,18.30531604561033,12.03328774925726,11.852637997723969,10.194740121873522,8.737127524015273,8.84356228261783,8.619972608797852,8.562234916044972,8.375461143881035,7.820607670999131,7.179549714440502,0.2116524388880238,0.1102587358135507,0.9297693709961504,0.085013658483143,0.035619404993796,0.0183143757949902,0.053461947482448,0.031522237115185,0.992942453854506,0.0466545637929701,0.175575202991435,0.0371757262145018,0,0,0,0,1,0
track_0939255,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/55/939255.npy,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,165.6433868408203,496.0,0.2032807848078711,167.0,0.0,0.7232323288917542,3.761772871017456,1.4136033058166504,0.3633336455532999,0.0086840042608014,1506.2260561158307,1138.228313190995,1854.47822344958,931.6856749595676,22.073238956388213,0.0138464872750759,3202.3687199268,4.082668135316736,0.0195600365949258,-250.05623517022235,97.21108957034537,26.249575231747404,36.7139875780595,14.297183176910144,5.095493015385808,1.8368639919426697,3.549645349141479,7.312511795796171,10.84553812884498,6.204642468881785,3.85567737334526,5.852147888606232,97.3457099750726,48.08318394203015,37.047226405306816,24.447604389903304,15.173081584960984,14.195808606622132,13.233599130125262,12.192499961522731,10.29199406235758,9.772419525473346,8.223150636787492,8.933947837707171,9.37418228832076,0.2310096363762044,0.1309043412282057,0.9214323140275004,0.081610472870747,0.0322180781603959,0.0236845735789154,0.045481346387593,0.0381461378237583,0.9471724871476688,0.1205929150320245,0.0233896968555288,-0.1352597142416509,0,0,0,1,1,0
track_0168403,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/03/168403.npy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.4595947265625,449.0,0.0950088265536205,140.0,0.2202247381210327,0.7745535969734192,4.332874774932861,1.1621417999267578,0.430450253055564,0.0056850326292637,2458.3235446162084,847.62720933604,2584.676833554616,547.0760728663528,21.482590644597952,6.179577008430455e-05,5348.080455300337,-2.438169036760058,0.0139843389738781,-85.23354945221759,90.22631177709488,7.390844501026287,21.56874132630711,6.833138087741852,5.045130192953312,0.8640977928355827,14.49116881565241,-0.4380865736778624,1.9045226253701848,1.6223638644627112,4.186448243911752,-4.527520180155864,101.97414353346052,35.16067041302355,26.555250458529,15.01414425716134,13.531476710990276,10.7058880712207,9.909579633427407,8.360302718061979,9.446487390961822,7.793529250302868,7.347005609150318,6.841808465138238,6.510608426811816,0.1493783905045801,0.0317463568470373,0.9753069566626466,0.0208841583137394,0.0319488871709621,0.0147706140064005,0.0486633841533054,0.0253289120034445,0.9894372008582274,0.0378308572310472,-0.0715400247514978,0.0235660249288122,0,0,0,0,0,1
track_0383573,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/73/383573.npy,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,92.06593322753906,207.0,0.5167695425251829,92.0,0.2039800882339477,0.7766990661621094,4.605540752410889,1.913970708847046,0.652525778245,0.0111916999414584,1954.2718894956413,918.8075761711837,2539.7236634828178,544.8896720614119,22.79630180241279,5.297735053715895e-06,4651.160822885479,0.2364982851721009,0.0235972692318947,-159.48859536028934,84.87699285507635,42.25149526345847,48.63276970300846,8.674619139367643,22.178469570844065,6.348067258481953,12.988781587379268,3.831298235754767,4.039416454886019,3.340653625420646,2.331752536607105,-2.2645984935941503,75.49839669578307,31.97051757989019,22.59220925697728,16.79363426981604,12.013777874035076,10.909513833399584,8.37917487976757,7.44317484155262,6.201609152592522,6.429470863733758,5.741287806022185,6.524304458401945,6.589024317794302,0.187316631492357,0.0815421988804138,0.9585719109150018,0.0461948153958204,0.0279602928190064,0.0152328134111293,0.0391035583610887,0.0241355775067781,0.9889177080877152,0.1230587714633887,0.0663787263706741,-0.0346457796432454,0,0,0,1,0,0
track_1351134,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/34/1351134.npy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.03997039794922,366.0,0.1266450706556926,108.0,0.2730158567428589,0.6273972392082214,4.321590423583984,1.2580890655517578,0.5608414191089265,0.0176090010188482,2665.126471226026,781.6948359006609,2873.976975771609,411.8232063901199,23.26648176913081,0.0078764359522848,6160.906744336598,-0.5867139267718976,0.017053006112473,-109.9710315482525,74.27628446072843,25.319082500848587,31.828359679160418,7.646412854585187,12.691351510851886,4.957237958010148,10.562957350297156,1.85460144939256,5.310895773226431,2.4743375339353166,2.4346405211657607,-2.635158660287287,91.87602168798402,23.08712099704337,13.2666996165493,12.080333995767674,11.755625231258248,7.793119524880162,8.36917537915285,8.415175063326428,7.331688625156843,7.507674570658497,8.200243645464688,7.830375936094501,6.607964253537397,0.2046327959892015,0.0886061931675473,0.9366803465478108,0.0767039758987248,0.0312845748087879,0.0118440781467876,0.0460198117837213,0.0218173382246272,0.9799564947172156,0.1027449683845291,-0.0591923573424599,0.0068047155525109,0,0,1,0,0,1
track_0035173,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/73/35173.npy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,119.40901947021484,416.0,0.0819415324770076,120.0,0.5380281805992126,0.395180732011795,3.478046417236328,1.8176491260528564,0.5003480668527535,0.0208636511871788,1230.662464222601,525.7986189351237,1698.559858673692,478.6749035833598,23.23997307922846,0.0004926140533079,2595.0767291348025,-2.906075254332924,0.0339698307070315,-164.64745821883866,147.6344123883096,-10.5387505354252,27.57288943358694,6.581416108465865,9.13387877815491,5.437485725769527,12.119341293385911,3.14011105672188,5.29896528446618,-2.301144260695997,0.4247512841172458,4.408840937663421,67.61487895715231,36.196292040861564,17.11818541820182,17.621583161300123,12.807402178787674,8.787634285989236,9.853577870299134,8.885521969955942,7.6253407582619825,7.867042664408594,9.068803629797856,8.777474364867867,8.34128258618495,0.1640993394908679,0.0734253179453471,0.9642823699382774,0.0537653357346543,0.0192567701178727,0.0186098663651508,0.0289434499510462,0.0275305976190355,0.9906499080318822,-0.0069816879417536,-0.1327857506515919,-0.0509965539747504,0,1,0,0,0,0
track_1233768,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/68/1233768.npy,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.07850646972656,509.0,0.3323022386218835,133.0,0.5418719053268433,0.3661417365074157,5.031807899475098,1.271900653839111,0.4635991794387186,0.0362578498483445,1810.463407643845,719.0157402144546,2443.82525383138,518.7067645853664,23.39127744804338,0.0084427136792854,4305.032077405367,1.021340871745107,0.0187958739045269,-90.07763772767152,107.53630163021238,27.18733347438558,30.151558198661128,6.928222793783157,10.880124923968802,-1.252924166798112,8.678576875141825,-3.187302474635793,4.632584458331499,-2.645057041107752,-2.653880085354484,3.950203656640115,73.61158526815355,29.32376884876244,15.715615715160334,15.86708673262829,16.443784532538864,9.248746256297135,9.14519245480522,7.543660928504573,10.352303624312816,7.595633446360604,7.541339827439645,7.34755594212834,8.77267426777926,0.2264986356948174,0.077209310584597,0.918000072610666,0.0674109500520908,0.0359574232809474,0.0199699392626755,0.054439556923322,0.0379008200161438,0.9913478437204272,0.0187477199277454,0.0989008653615714,-0.0759598249049457,0,0,1,0,0,0
track_1023273,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/73/1023273.npy,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,121.97596740722656,314.0,0.0344580631953866,123.0,0.407608687877655,0.3482428193092346,3.064981937408448,0.998648464679718,0.5010465620615231,0.0146639288916712,1562.9101869253248,1293.7254582941457,1611.9474354055662,729.519881731694,27.07885817458109,0.0276388508465428,2801.2240308467963,7.747629920046797,0.0079146046039953,-329.22071374400434,115.2010313512338,2.1783780317083474,-2.1040583371413693,-8.908102856907325,-18.51712298116102,-18.79062849003945,-14.061080213577378,-13.47561383675952,-4.592899717701354,-4.235420999117144,0.7253236220047717,1.872498250366834,121.77075843620524,52.31928390219598,23.4272231686114,15.377576865557296,9.529106228480112,11.89898772676703,10.595749295445778,12.356801520547885,9.908518760971925,9.540773903039554,8.15947401077136,8.388067129561229,9.84928722508419,0.3579606267096412,0.1267625856117996,0.7932311976297469,0.1058931819958361,0.0714897801124509,0.0497191822433205,0.108661130746107,0.0791688579126497,0.9124620060790274,-0.2652450491711259,0.119806684411904,0.0177946120902104,1,0,0,0,0,0
